EventType,valueList.eventType.conference,Conference
EventType,valueList.eventType.tradeConvention,Trade convention
EventType,valueList.eventType.tradeshow,Tradeshow
EventType,valueList.eventType.seminar,Seminar
EventType,valueList.eventType.training,Training
EventType,valueList.eventType.workshop,Workshop
